d_codigo,d_asenta,d_tipo_asenta,d_mnpio,d_estado,d_ciudad,d_zona
48408,Santa Cruz del Tuito,Ranchería,Cabo Corrientes,Jalisco,,Rural
48410,La Sauceda,Ranchería,Cabo Corrientes,Jalisco,,Rural
48414,Los Corrales,Ranchería,Cabo Corrientes,Jalisco,,Rural
48415,Chimo,Ranchería,Cabo Corrientes,Jalisco,,Rural
48417,Aquiles Serdán,Ranchería,Cabo Corrientes,Jalisco,,Rural
48417,Maito,Pueblo,Cabo Corrientes,Jalisco,,Rural
48417,Naranjitos (Arroyo Seco),Poblado comunal,Cabo Corrientes,Jalisco,,Rural
48419,Ipala,Ranchería,Cabo Corrientes,Jalisco,,Rural
48419,Peregrina de Gómez (La Boquita),Ranchería,Cabo Corrientes,Jalisco,,Rural
48419,Villa del Mar,Ranchería,Cabo Corrientes,Jalisco,,Rural
48420,El Refugio Suchitlán (La Congregación),Pueblo,Cabo Corrientes,Jalisco,,Rural
48423,Ixtlahuahuey,Ranchería,Cabo Corrientes,Jalisco,,Rural
48425,Las Juntas y los Veranos,Pueblo,Cabo Corrientes,Jalisco,,Rural
48427,Chacala,Pueblo,Cabo Corrientes,Jalisco,,Rural
48440,Yelapa,Ranchería,Cabo Corrientes,Jalisco,,Rural
48445,Provincia (Los Húmedos),Ranchería,Cabo Corrientes,Jalisco,,Rural
48447,El Rincón de los Olotes (El Rincón),Rancho,Cabo Corrientes,Jalisco,,Rural
48447,Las Juntas del Tuito (Puente la Puchiteca),Ranchería,Cabo Corrientes,Jalisco,,Rural
48449,Quimixto,Ranchería,Cabo Corrientes,Jalisco,,Rural
48450,Gargantillo (La Hacienda),Hacienda,Tomatlán,Jalisco,,Rural
48450,Centro Tomatlán,Colonia,Tomatlán,Jalisco,,Urbano
48450,Santiago,Hacienda,Tomatlán,Jalisco,,Rural
48450,Presa Cajón de Peña (La Presa),Ranchería,Tomatlán,Jalisco,,Rural
48450,Indígena,Colonia,Tomatlán,Jalisco,,Urbano
48450,Nuevo Santiago,Hacienda,Tomatlán,Jalisco,,Rural
48451,Las Partidas,Ranchería,Tomatlán,Jalisco,,Rural
48453,El Corrido,Ranchería,Tomatlán,Jalisco,,Rural
48453,La Piedra Pintada,Poblado comunal,Tomatlán,Jalisco,,Rural
48455,La Gloria,Ejido,Tomatlán,Jalisco,,Rural
48456,Mahuapa,Ranchería,Tomatlán,Jalisco,,Rural
48456,El Naranjo,Poblado comunal,Tomatlán,Jalisco,,Rural
48456,José María Pino Suárez (Nuevo Nahuapa),Pueblo,Tomatlán,Jalisco,,Rural
48456,La Pintada,Ranchería,Tomatlán,Jalisco,,Rural
48457,Teocinte (Teocintle),Ranchería,Tomatlán,Jalisco,,Rural
48457,Las Lomas (Las Lomas de Malobaco),Rancho,Tomatlán,Jalisco,,Rural
48458,El Tigre,Ranchería,Tomatlán,Jalisco,,Rural
48460,La Cruz de Loreto,Ranchería,Tomatlán,Jalisco,,Rural
48461,Piloto (Corralito de Piloto),Ranchería,Tomatlán,Jalisco,,Rural
48462,El Realito,Ranchería,Tomatlán,Jalisco,,Rural
48464,Pochotitán,Ranchería,Tomatlán,Jalisco,,Rural
48464,El Mapache,Ranchería,Tomatlán,Jalisco,,Rural
48464,Crucero del Aval,Poblado comunal,Tomatlán,Jalisco,,Rural
48465,El Tule,Ejido,Tomatlán,Jalisco,,Rural
48466,Tequesquite,Ranchería,Tomatlán,Jalisco,,Rural
48470,San Rafael de los Moreno,Ranchería,Tomatlán,Jalisco,,Rural
48473,El Ocotillo,Rancho,Tomatlán,Jalisco,,Rural
48473,Cimarronas,Ranchería,Tomatlán,Jalisco,,Rural
48475,Santa Gertrudis,Ranchería,Tomatlán,Jalisco,,Rural
48475,Llano Grande,Congregación,Tomatlán,Jalisco,,Rural
48479,Cabrel,Ranchería,Tomatlán,Jalisco,,Rural
48480,Campo Acosta,Ranchería,Tomatlán,Jalisco,,Rural
48481,Valle de Majahuas (El Poblado),Ranchería,Tomatlán,Jalisco,,Rural
48481,La Cumbre,Ranchería,Tomatlán,Jalisco,,Rural
48485,Lázaro Cárdenas (La Nancy),Ranchería,Tomatlán,Jalisco,,Rural
48485,Emiliano Zapata Yautepec (Agua Zarca),Ranchería,Tomatlán,Jalisco,,Rural
48486,El Aserradero,Ranchería,Tomatlán,Jalisco,,Rural
48490,Higuera Blanca,Pueblo,Tomatlán,Jalisco,,Rural
48491,Palmillas,Ranchería,Tomatlán,Jalisco,,Rural
48495,José María Morelos,Ranchería,Tomatlán,Jalisco,,Rural
48496,Puentecillas,Ranchería,Tomatlán,Jalisco,,Rural
48499,El Limón,Ranchería,Tomatlán,Jalisco,,Rural
48499,Llano del Toro,Poblado comunal,Tomatlán,Jalisco,,Rural
48500,Cocula Centro,Colonia,Cocula,Jalisco,Cocula,Semiurbano
48500,San Pedro,Barrio,Cocula,Jalisco,Cocula,Urbano
48502,La Rinconada,Colonia,Cocula,Jalisco,Cocula,Semiurbano
48503,Villa de Casares,Colonia,Cocula,Jalisco,Cocula,Semiurbano
48503,Lomas de Cocula,Colonia,Cocula,Jalisco,Cocula,Semiurbano
48504,Lázaro Cárdenas,Colonia,Cocula,Jalisco,Cocula,Semiurbano
48504,La Guitarrilla,Colonia,Cocula,Jalisco,Cocula,Semiurbano
48506,Santa Teresa,Ejido,Cocula,Jalisco,,Rural
48507,El Chivatillo,Ranchería,Cocula,Jalisco,,Rural
48508,El Saucillo,Ranchería,Cocula,Jalisco,,Rural
48509,Camajapa,Congregación,Cocula,Jalisco,,Rural
48509,Santa Rosa,Ranchería,Cocula,Jalisco,,Rural
48510,Agua Caliente,Ejido,Cocula,Jalisco,,Rural
48510,Camichines,Ejido,Cocula,Jalisco,,Rural
48512,San Pablo,Ejido,Cocula,Jalisco,,Rural
48520,La Estanzuela,Ejido,Cocula,Jalisco,,Rural
48520,La Sauceda,Ejido,Cocula,Jalisco,,Rural
48520,San Nicolás,Ejido,Cocula,Jalisco,,Rural
48525,Tateposco,Ejido,Cocula,Jalisco,,Rural
48526,Puerta Del Borrego,Ejido,Cocula,Jalisco,,Rural
48530,La Cofradia de la Luz,Ejido,Cocula,Jalisco,,Rural
48532,Santa Maria,Ejido,Cocula,Jalisco,,Rural
48540,Las Calaveras,Pueblo,Tecolotlán,Jalisco,,Rural
48540,Tecolotlan,Ciudad,Tecolotlán,Jalisco,,Rural
48542,La Cofradia de Duendes,Ranchería,Tecolotlán,Jalisco,,Rural
48546,Quila,Congregación,Tecolotlán,Jalisco,,Rural
48550,Palo Alto,Congregación,Tecolotlán,Jalisco,,Rural
48553,El Rodeo Viejo,Pueblo,Tecolotlán,Jalisco,,Rural
48554,Ojo de Agua,Hacienda,Tecolotlán,Jalisco,,Rural
48555,Villegas,Ranchería,Tecolotlán,Jalisco,,Rural
48556,Los Ailes,Ranchería,Tecolotlán,Jalisco,,Rural
48558,Ambrosio,Ranchería,Tecolotlán,Jalisco,,Rural
48559,Quililla,Ranchería,Tecolotlán,Jalisco,,Rural
48560,Ayotitlán,Congregación,Tecolotlán,Jalisco,,Rural
48563,Tamazulita,Congregación,Tecolotlán,Jalisco,,Rural
48563,Las Caleras,Ranchería,Tecolotlán,Jalisco,,Rural
48564,San Rafael,Ranchería,Tecolotlán,Jalisco,,Rural
48565,Santa Maria,Ranchería,Tecolotlán,Jalisco,,Rural
48568,San Jose,Ranchería,Tecolotlán,Jalisco,,Rural
48569,San Buenaventura,Congregación,Tecolotlán,Jalisco,,Rural
48570,Tenamaxtlan,Pueblo,Tenamaxtlán,Jalisco,,Rural
48575,La Florida,Ranchería,Tenamaxtlán,Jalisco,,Rural
48577,Juanacatlan,Ejido,Tenamaxtlán,Jalisco,,Rural
48580,Miraplanes,Ejido,Tenamaxtlán,Jalisco,,Rural
48585,Los Encinos,Ejido,Tenamaxtlán,Jalisco,,Rural
48590,Palo Blanco,Ejido,Tenamaxtlán,Jalisco,,Rural
48592,Colotitlán,Ejido,Tenamaxtlán,Jalisco,,Rural
48595,San Ignacio,Ejido,Tenamaxtlán,Jalisco,,Rural
48600,Juchitlan,Pueblo,Juchitlán,Jalisco,,Rural
48600,Los Corrales,Congregación,Juchitlán,Jalisco,,Rural
48605,La Cofradia de Abajo,Pueblo,Juchitlán,Jalisco,,Rural
48610,Santa Maria,Hacienda,Juchitlán,Jalisco,,Rural
48615,Camichines,Hacienda,Juchitlán,Jalisco,,Rural
48620,La Tinaja,Ranchería,Juchitlán,Jalisco,,Rural
48625,Las Juntas,Ranchería,Juchitlán,Jalisco,,Rural
48628,Rancho Viejo,Ranchería,Juchitlán,Jalisco,,Rural
48630,Los Guajes,Ejido,Juchitlán,Jalisco,,Rural
48635,El Aguacate de Arriba,Pueblo,Juchitlán,Jalisco,,Rural
48640,Chiquilistlan,Pueblo,Chiquilistlán,Jalisco,,Rural
48644,Cítala,Rancho,Chiquilistlán,Jalisco,,Rural
48650,Jalpa,Pueblo,Chiquilistlán,Jalisco,,Rural
48654,La Cofradia de Jalpa,Ranchería,Chiquilistlán,Jalisco,,Rural
48655,Comala y Agua Puerca,Ranchería,Chiquilistlán,Jalisco,,Rural
48670,La Labor,Ranchería,Ejutla,Jalisco,,Rural
48679,San Lorenzo,Ranchería,Ejutla,Jalisco,,Rural
48680,Ejutla,Pueblo,Ejutla,Jalisco,,Rural
48685,Amacuautitlanejo,Ranchería,Ejutla,Jalisco,,Rural
48686,El Estanco,Ranchería,Ejutla,Jalisco,,Rural
48700,El Limón,Pueblo,El Limón,Jalisco,,Rural
48708,El Palmar de San Antonio,Congregación,El Limón,Jalisco,,Rural
48710,San Roque,Ranchería,El Limón,Jalisco,,Rural
48715,San Miguel Hidalgo,Congregación,El Limón,Jalisco,,Rural
48720,La Ciénega,Congregación,El Limón,Jalisco,,Rural
48725,San Juan de Amula,Pueblo,El Limón,Jalisco,,Rural
48730,San Buenaventura,Congregación,El Limón,Jalisco,,Rural
48739,El Rodeo,Ranchería,El Limón,Jalisco,,Rural
48740,El Grullo Centro,Colonia,El Grullo,Jalisco,El Grullo,Semiurbano
48742,Posito Santo,Colonia,El Grullo,Jalisco,El Grullo,Semiurbano
48742,Charco de los Adobes,Colonia,El Grullo,Jalisco,El Grullo,Semiurbano
48742,El Cerrito,Colonia,El Grullo,Jalisco,El Grullo,Semiurbano
48742,Mirador Del Rosal,Colonia,El Grullo,Jalisco,El Grullo,Semiurbano
48743,Oriente 1a Secc,Colonia,El Grullo,Jalisco,El Grullo,Semiurbano
48743,Del Sur,Colonia,El Grullo,Jalisco,El Grullo,Semiurbano
48743,Las Flores,Colonia,El Grullo,Jalisco,El Grullo,Semiurbano
48743,Oriente 2a Secc,Colonia,El Grullo,Jalisco,El Grullo,Semiurbano
48743,La Quinta,Colonia,El Grullo,Jalisco,El Grullo,Semiurbano
48743,Teposilama,Colonia,El Grullo,Jalisco,El Grullo,Semiurbano
48743,Jardines de Manantlan,Colonia,El Grullo,Jalisco,El Grullo,Semiurbano
48744,Patria,Colonia,El Grullo,Jalisco,El Grullo,Semiurbano
48744,10 de Mayo,Colonia,El Grullo,Jalisco,El Grullo,Semiurbano
48744,Colomos,Fraccionamiento,El Grullo,Jalisco,El Grullo,Semiurbano
48744,7 de Abril,Colonia,El Grullo,Jalisco,El Grullo,Semiurbano
48744,San Pedro,Colonia,El Grullo,Jalisco,El Grullo,Semiurbano
48744,Laureles,Fraccionamiento,El Grullo,Jalisco,El Grullo,Semiurbano
48744,El Álamo,Fraccionamiento,El Grullo,Jalisco,El Grullo,Semiurbano
48744,Del Álamo,Colonia,El Grullo,Jalisco,El Grullo,Semiurbano
48744,Santa Cecilia,Colonia,El Grullo,Jalisco,El Grullo,Semiurbano
48745,Ayuquila,Congregación,El Grullo,Jalisco,,Rural
48747,Puerta Del Barro,Ranchería,El Grullo,Jalisco,,Rural
48748,Las Pilas,Congregación,El Grullo,Jalisco,,Rural
48749,La Laja de Abajo,Congregación,El Grullo,Jalisco,,Rural
48750,Palo Blanco,Congregación,El Grullo,Jalisco,,Rural
48753,El Aguacate,Congregación,El Grullo,Jalisco,,Rural
48760,Guadalupana,Colonia,Tonaya,Jalisco,,Urbano
48760,Tenango,Congregación,Tonaya,Jalisco,,Rural
48760,Tonaya,Pueblo,Tonaya,Jalisco,,Rural
48763,Las Liebres,Congregación,Tonaya,Jalisco,,Rural
48763,Los Gonzalez,Congregación,Tonaya,Jalisco,,Rural
48764,Amacuatitlán,Ranchería,Tonaya,Jalisco,,Rural
48765,Coatlancillo,Congregación,Tonaya,Jalisco,,Rural
48766,Paso de San Francisco,Congregación,Tonaya,Jalisco,,Rural
48766,Las Higueras,Ranchería,Tonaya,Jalisco,,Rural
48767,El Cerrito,Congregación,Tonaya,Jalisco,,Rural
48768,Los Amoles,Ranchería,Tonaya,Jalisco,,Rural
48769,Las Atarjeas de Covarrubias,Ranchería,Tonaya,Jalisco,,Rural
48770,Tuxcacuesco,Pueblo,Tuxcacuesco,Jalisco,,Rural
48775,Chachahuatlan,Hacienda,Tuxcacuesco,Jalisco,,Rural
48777,Camichin,Ranchería,Tuxcacuesco,Jalisco,,Rural
48778,Zenzontla,Ranchería,Tuxcacuesco,Jalisco,,Rural
48780,Los Gonzalez,Congregación,Tuxcacuesco,Jalisco,,Rural
48785,El Platanar,Ranchería,Tuxcacuesco,Jalisco,,Rural
48786,San Miguel,Ranchería,Tuxcacuesco,Jalisco,,Rural
48788,Apulco,Congregación,Tuxcacuesco,Jalisco,,Rural
48790,El Temascal,Ranchería,Tuxcacuesco,Jalisco,,Rural
48795,El Palmar de los Camberos,Ranchería,Tuxcacuesco,Jalisco,,Rural
48799,El Carrizal,Ranchería,Tuxcacuesco,Jalisco,,Rural
48800,Villa Purificacion,Pueblo,Villa Purificación,Jalisco,,Rural
48800,La Quinta,Colonia,Villa Purificación,Jalisco,,Urbano
48800,2 de Febrero,Colonia,Villa Purificación,Jalisco,,Urbano
48802,Jardines San Roque,Colonia,Villa Purificación,Jalisco,,Urbano
48802,Ejido Purificación,Colonia,Villa Purificación,Jalisco,,Urbano
48802,Reforma,Colonia,Villa Purificación,Jalisco,,Urbano
48802,Juan Fernández de Hijar,Colonia,Villa Purificación,Jalisco,,Urbano
48802,Benito Juárez,Colonia,Villa Purificación,Jalisco,,Urbano
48802,Provincia,Fraccionamiento,Villa Purificación,Jalisco,,Urbano
48802,Excuchimilco,Colonia,Villa Purificación,Jalisco,,Urbano
48802,La Morena,Colonia,Villa Purificación,Jalisco,,Urbano
48803,Rancho Dos Hermanos,Ranchería,Villa Purificación,Jalisco,,Rural
48804,Arroyo Zarco,Ranchería,Villa Purificación,Jalisco,,Rural
48804,El Conejito,Ranchería,Villa Purificación,Jalisco,,Rural
48805,Estancia de Amborín,Hacienda,Villa Purificación,Jalisco,,Rural
48806,Las Vallas,Ranchería,Villa Purificación,Jalisco,,Rural
48806,El Pantano (San Francisco los Guajolotes),Ranchería,Villa Purificación,Jalisco,,Rural
48815,Los Achotes,Ranchería,Villa Purificación,Jalisco,,Rural
48815,San Miguel,Congregación,Villa Purificación,Jalisco,,Rural
48815,Villa Vieja (Ex-Hacienda Villa Vieja),Ranchería,Villa Purificación,Jalisco,,Rural
48815,Rancho Nuevo,Congregación,Villa Purificación,Jalisco,,Rural
48815,Paso Real,Ranchería,Villa Purificación,Jalisco,,Rural
48816,Espinos de Judío,Ranchería,Villa Purificación,Jalisco,,Rural
48816,El Jengibre,Ranchería,Villa Purificación,Jalisco,,Rural
48816,Casas Altas,Ranchería,Villa Purificación,Jalisco,,Rural
48820,Las Guásimas,Ranchería,Villa Purificación,Jalisco,,Rural
48820,Los Cimientos,Poblado comunal,Villa Purificación,Jalisco,,Rural
48820,Paso del Tene,Ranchería,Villa Purificación,Jalisco,,Rural
48820,Tepeguaje,Ranchería,Villa Purificación,Jalisco,,Rural
48820,Tene,Ranchería,Villa Purificación,Jalisco,,Rural
48820,Telpitita,Ranchería,Villa Purificación,Jalisco,,Rural
48820,El Chino,Ranchería,Villa Purificación,Jalisco,,Rural
48823,El Divisadero,Ranchería,Villa Purificación,Jalisco,,Rural
48823,Paso Hondo,Ranchería,Villa Purificación,Jalisco,,Rural
48824,Llano del Oro,Ranchería,Villa Purificación,Jalisco,,Rural
48824,Lagunillas,Ranchería,Villa Purificación,Jalisco,,Rural
48825,La Eca,Granja,Villa Purificación,Jalisco,,Rural
48825,Jirosto,Congregación,Villa Purificación,Jalisco,,Rural
48825,Los Pozos,Ranchería,Villa Purificación,Jalisco,,Rural
48825,La Subida Blanca,Ranchería,Villa Purificación,Jalisco,,Rural
48826,El Camalote,Ranchería,Villa Purificación,Jalisco,,Rural
48826,Espinos de Carreón,Ranchería,Villa Purificación,Jalisco,,Rural
48826,El Manguito,Ranchería,Villa Purificación,Jalisco,,Rural
48827,Mezcales,Ranchería,Villa Purificación,Jalisco,,Rural
48827,El Herradero,Ranchería,Villa Purificación,Jalisco,,Rural
48827,Carreón,Poblado comunal,Villa Purificación,Jalisco,,Rural
48830,Pabelo,Ranchería,Villa Purificación,Jalisco,,Rural
48830,Plaza de Gallos,Ranchería,Villa Purificación,Jalisco,,Rural
48833,La Atalaya,Poblado comunal,Villa Purificación,Jalisco,,Rural
48833,La Nancita,Ranchería,Villa Purificación,Jalisco,,Rural
48835,La Huerta del Carrizo,Ranchería,Villa Purificación,Jalisco,,Rural
48835,Alcihuatl,Hacienda,Villa Purificación,Jalisco,,Rural
48836,El Carrizal,Ranchería,Villa Purificación,Jalisco,,Rural
48836,El Plan de los Plátanos,Ranchería,Villa Purificación,Jalisco,,Rural
48836,El Limoncito,Ranchería,Villa Purificación,Jalisco,,Rural
48837,Los Aguacates,Ranchería,Villa Purificación,Jalisco,,Rural
48837,El Caracol,Ranchería,Villa Purificación,Jalisco,,Rural
48837,El Manguito,Poblado comunal,Villa Purificación,Jalisco,,Rural
48837,Rancho Lejos,Congregación,Villa Purificación,Jalisco,,Rural
48837,El Criadero,Ranchería,Villa Purificación,Jalisco,,Rural
48837,El Platanar,Ranchería,Villa Purificación,Jalisco,,Rural
48837,El Platanillo,Ranchería,Villa Purificación,Jalisco,,Rural
48840,Las Guasimitas,Ranchería,Villa Purificación,Jalisco,,Rural
48840,Juan Diego,Ranchería,Villa Purificación,Jalisco,,Rural
48840,Los Ciruelos,Ranchería,Villa Purificación,Jalisco,,Rural
48840,Los Llanitos,Ranchería,Villa Purificación,Jalisco,,Rural
48840,Los Lindos,Poblado comunal,Villa Purificación,Jalisco,,Rural
48840,Paso del Guamúchil,Ranchería,Villa Purificación,Jalisco,,Rural
48843,La Anona,Ranchería,Villa Purificación,Jalisco,,Rural
48843,Los Ocotitos,Ranchería,Villa Purificación,Jalisco,,Rural
48843,El Piñal,Ranchería,Villa Purificación,Jalisco,,Rural
48844,Tezacuale (Carrizalillo),Ranchería,Villa Purificación,Jalisco,,Rural
48844,Agua Fría,Ranchería,Villa Purificación,Jalisco,,Rural
48844,El Gondo,Ranchería,Villa Purificación,Jalisco,,Rural
48845,Zapotán,Ranchería,Villa Purificación,Jalisco,,Rural
48845,Llano del Higo,Ranchería,Villa Purificación,Jalisco,,Rural
48845,La Cofradía,Ranchería,Villa Purificación,Jalisco,,Rural
48845,Huista,Ranchería,Villa Purificación,Jalisco,,Rural
48845,Jocotlán,Ranchería,Villa Purificación,Jalisco,,Rural
48845,La Cañada,Ranchería,Villa Purificación,Jalisco,,Rural
48845,Rancho Nuevo (Los Tecomates),Congregación,Villa Purificación,Jalisco,,Rural
48847,Chantecuán,Congregación,Villa Purificación,Jalisco,,Rural
48847,El Carrizal,Ranchería,Villa Purificación,Jalisco,,Rural
48847,Las Nancitas,Ranchería,Villa Purificación,Jalisco,,Rural
48850,El Refugio,Colonia,La Huerta,Jalisco,,Rural
48850,El Maguey,Colonia,La Huerta,Jalisco,,Rural
48850,Plan de Ayala,Colonia,La Huerta,Jalisco,,Rural
48850,La Huerta,Pueblo,La Huerta,Jalisco,,Rural
48852,Acuario,Fraccionamiento,La Huerta,Jalisco,,Rural
48854,Chamela,Ranchería,La Huerta,Jalisco,,Rural
48860,El Higueral,Ranchería,La Huerta,Jalisco,,Rural
48860,La Cofradia de La Huerta,Congregación,La Huerta,Jalisco,,Rural
48862,Las Pilas,Congregación,La Huerta,Jalisco,,Rural
48865,Nacastillo,Ranchería,La Huerta,Jalisco,,Rural
48867,Platanitos (La Limonosa),Poblado comunal,La Huerta,Jalisco,,Rural
48868,Mazatan,Congregación,La Huerta,Jalisco,,Rural
48868,El Playón,Rancho,La Huerta,Jalisco,,Rural
48869,La Fortuna,Ranchería,La Huerta,Jalisco,,Rural
48869,San Mateo,Ranchería,La Huerta,Jalisco,,Rural
48870,La Concepción,Hacienda,La Huerta,Jalisco,,Rural
48872,Plazola,Congregación,La Huerta,Jalisco,,Rural
48876,El Totole,Congregación,La Huerta,Jalisco,,Rural
48878,Francisco Villa,Ejido,La Huerta,Jalisco,,Rural
48880,El Rincón,Congregación,La Huerta,Jalisco,,Rural
48889,Tecuastitan,Ranchería,La Huerta,Jalisco,,Rural
48890,Apazulco,Ranchería,La Huerta,Jalisco,,Rural
48890,Miguel Hidalgo,Ranchería,La Huerta,Jalisco,,Rural
48892,Emiliano Zapata,Ejido,La Huerta,Jalisco,,Rural
48893,Agua Caliente de Apazulco,Ranchería,La Huerta,Jalisco,,Rural
48894,Cuitzmalito,Ranchería,La Huerta,Jalisco,,Rural
48894,Careyes,Pueblo,La Huerta,Jalisco,,Semiurbano
48895,Lázaro Cárdenas O Gral. Rebalsito,Ranchería,La Huerta,Jalisco,,Rural
48896,Arroyo Seco,Ranchería,La Huerta,Jalisco,,Rural
48896,Benito Juárez,Ranchería,La Huerta,Jalisco,,Rural
48898,La Manzanilla,Congregación,La Huerta,Jalisco,,Rural
48900,Guadalupe,Colonia,Autlán de Navarro,Jalisco,Autlán de Navarro,Semiurbano
48900,Autlán de Navarro Centro,Colonia,Autlán de Navarro,Jalisco,Autlán de Navarro,Semiurbano
48902,Azucarera,Colonia,Autlán de Navarro,Jalisco,Autlán de Navarro,Semiurbano
48902,La Noria Infonavit,Colonia,Autlán de Navarro,Jalisco,Autlán de Navarro,Semiurbano
48902,Colonos Alameda,Colonia,Autlán de Navarro,Jalisco,Autlán de Navarro,Semiurbano
48902,Bugambilias,Colonia,Autlán de Navarro,Jalisco,Autlán de Navarro,Semiurbano
48902,Rodriguez Alcaine,Colonia,Autlán de Navarro,Jalisco,Autlán de Navarro,Semiurbano
48902,Jardines Del Sol,Colonia,Autlán de Navarro,Jalisco,Autlán de Navarro,Semiurbano
48902,Rinconada El Cangrejo,Colonia,Autlán de Navarro,Jalisco,Autlán de Navarro,Semiurbano
48902,Paulino Navarro,Colonia,Autlán de Navarro,Jalisco,Autlán de Navarro,Semiurbano
48902,Puerta de La Costa,Colonia,Autlán de Navarro,Jalisco,Autlán de Navarro,Semiurbano
48902,Magisterial,Fraccionamiento,Autlán de Navarro,Jalisco,Autlán de Navarro,Semiurbano
48902,Jardines Autlán,Colonia,Autlán de Navarro,Jalisco,Autlán de Navarro,Semiurbano
48902,Las Parotitas,Colonia,Autlán de Navarro,Jalisco,Autlán de Navarro,Semiurbano
48902,Las Américas,Colonia,Autlán de Navarro,Jalisco,Autlán de Navarro,Semiurbano
48902,La Herradura,Colonia,Autlán de Navarro,Jalisco,Autlán de Navarro,Semiurbano
48903,Ejidal,Colonia,Autlán de Navarro,Jalisco,Autlán de Navarro,Semiurbano
48903,Camichines,Colonia,Autlán de Navarro,Jalisco,Autlán de Navarro,Semiurbano
48903,El Paraíso,Fraccionamiento,Autlán de Navarro,Jalisco,Autlán de Navarro,Urbano
48903,Suave Patria,Fraccionamiento,Autlán de Navarro,Jalisco,Autlán de Navarro,Urbano
48903,Echeverría,Colonia,Autlán de Navarro,Jalisco,Autlán de Navarro,Semiurbano
48903,Cerro Colorado,Colonia,Autlán de Navarro,Jalisco,Autlán de Navarro,Urbano
48903,Iprovipe Coajinque,Colonia,Autlán de Navarro,Jalisco,Autlán de Navarro,Semiurbano
48903,Los Naranjos,Fraccionamiento,Autlán de Navarro,Jalisco,Autlán de Navarro,Semiurbano
48903,Valle La Grana,Colonia,Autlán de Navarro,Jalisco,Autlán de Navarro,Semiurbano
48903,Colinas Del Sur,Colonia,Autlán de Navarro,Jalisco,Autlán de Navarro,Semiurbano
48903,Loma Del Aire,Colonia,Autlán de Navarro,Jalisco,Autlán de Navarro,Semiurbano
48904,Huizilacate,Fraccionamiento,Autlán de Navarro,Jalisco,Autlán de Navarro,Semiurbano
48904,Castellón,Fraccionamiento,Autlán de Navarro,Jalisco,Autlán de Navarro,Semiurbano
48904,La Rosa,Fraccionamiento,Autlán de Navarro,Jalisco,Autlán de Navarro,Semiurbano
48904,Bancaria,Colonia,Autlán de Navarro,Jalisco,Autlán de Navarro,Semiurbano
48904,Primavera,Fraccionamiento,Autlán de Navarro,Jalisco,Autlán de Navarro,Semiurbano
48904,Jacarandas,Colonia,Autlán de Navarro,Jalisco,Autlán de Navarro,Semiurbano
48904,5 de Mayo,Colonia,Autlán de Navarro,Jalisco,Autlán de Navarro,Semiurbano
48904,Villas de Autlán,Colonia,Autlán de Navarro,Jalisco,Autlán de Navarro,Semiurbano
48904,Pintores II,Fraccionamiento,Autlán de Navarro,Jalisco,Autlán de Navarro,Semiurbano
48904,La Quebradilla,Barrio,Autlán de Navarro,Jalisco,Autlán de Navarro,Semiurbano
48904,Iprovipe las Ceibas,Colonia,Autlán de Navarro,Jalisco,Autlán de Navarro,Semiurbano
48904,Obrera,Colonia,Autlán de Navarro,Jalisco,Autlán de Navarro,Semiurbano
48904,Pintores I,Fraccionamiento,Autlán de Navarro,Jalisco,Autlán de Navarro,Semiurbano
48904,Los Arquitos,Fraccionamiento,Autlán de Navarro,Jalisco,Autlán de Navarro,Semiurbano
48904,La Paloma,Colonia,Autlán de Navarro,Jalisco,Autlán de Navarro,Semiurbano
48904,Las Lanzas,Colonia,Autlán de Navarro,Jalisco,Autlán de Navarro,Semiurbano
48904,Arboledas,Fraccionamiento,Autlán de Navarro,Jalisco,Autlán de Navarro,Semiurbano
48904,La Grana,Colonia,Autlán de Navarro,Jalisco,Autlán de Navarro,Semiurbano
48904,Cardenista,Fraccionamiento,Autlán de Navarro,Jalisco,Autlán de Navarro,Semiurbano
48904,Los Arquitos,Barrio,Autlán de Navarro,Jalisco,Autlán de Navarro,Semiurbano
48904,El Cerrito,Barrio,Autlán de Navarro,Jalisco,Autlán de Navarro,Semiurbano
48904,Brisas Del Norte,Colonia,Autlán de Navarro,Jalisco,Autlán de Navarro,Semiurbano
48904,El Tecolote,Barrio,Autlán de Navarro,Jalisco,Autlán de Navarro,Semiurbano
